video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
vid_476,23.25.02,daily tutorial review review,Channel 44,10,2023-02-08T00:00:00.000Z,new|video|vlog|awesome|make|awesome,144435,24333,437,1458,http://example.com,True,False,False
vid_477,23.06.05,to make best best awesome video vlog,Channel 44,3,2023-04-10T00:00:00.000Z,review|make,479365,27620,444,3267,http://example.com,False,False,False
vid_478,23.20.10,video make review review awesome tutorial video tutorial to review daily make,Channel 30,9,2023-10-16T00:00:00.000Z,new|to,963067,6973,135,854,http://example.com,True,False,False
vid_479,23.12.09,review daily how best make video daily review review review new,Channel 17,12,2023-09-11T00:00:00.000Z,how,818060,7848,386,4760,http://example.com,True,False,False
vid_480,23.18.08,best new review awesome awesome new how to new,Channel 10,3,2023-08-10T00:00:00.000Z,how|daily|daily|new|to|review|review|daily,505136,45177,24,3537,http://example.com,False,True,False
vid_481,24.09.01,daily how make to best daily best,Channel 35,9,2023-12-23T00:00:00.000Z,,70672,12253,505,1897,http://example.com,False,False,False
vid_482,23.26.01,to tutorial how how tutorial daily,Channel 20,7,2023-01-23T00:00:00.000Z,tutorial|daily|new|tutorial|awesome|to,571534,27949,324,272,http://example.com,False,False,False
vid_483,23.06.10,to review best how how vlog make,Channel 18,13,2023-09-07T00:00:00.000Z,review,929665,1855,694,4087,http://example.com,False,False,False
vid_484,23.30.01,video make video to make how,Channel 45,10,2023-01-10T00:00:00.000Z,awesome|vlog|make,495209,46720,679,1272,http://example.com,False,False,False
vid_485,23.18.09,best video review make how,Channel 44,1,2023-09-03T00:00:00.000Z,review|how|vlog|video|vlog|to|make,614398,16776,978,4374,http://example.com,False,False,False
vid_486,23.06.12,how how how vlog best tutorial tutorial make,Channel 27,10,2023-11-21T00:00:00.000Z,how|make,486654,36890,337,4019,http://example.com,True,False,False
vid_487,23.04.05,how vlog how vlog how video video to,Channel 49,5,2023-04-10T00:00:00.000Z,awesome|best|awesome|to|make|video,265954,12790,689,815,http://example.com,False,False,False
vid_488,23.08.11,best review to make daily how,Channel 36,9,2023-10-17T00:00:00.000Z,vlog|daily|make|best|daily|new|review|daily|awesome,716220,48468,884,4371,http://example.com,False,False,False
vid_489,23.13.07,video daily vlog daily best how tutorial daily tutorial vlog to tutorial to video,Channel 23,12,2023-06-29T00:00:00.000Z,how|daily|new|make|review|vlog|review,209271,42866,94,922,http://example.com,False,False,False
vid_490,23.06.09,how daily video video new awesome best to review new awesome review best,Channel 32,3,2023-08-11T00:00:00.000Z,video|video|to,596976,1519,544,4737,http://example.com,False,False,False
vid_491,23.05.10,how best daily video awesome awesome review,Channel 10,9,2023-09-07T00:00:00.000Z,vlog|tutorial|new|how|make|daily|make|tutorial|to,852980,23967,622,4600,http://example.com,True,False,False
vid_492,23.19.06,awesome to daily best video daily new how tutorial daily review new video review,Channel 11,5,2023-05-27T00:00:00.000Z,review|review,718723,45182,145,4867,http://example.com,False,False,False
vid_493,23.20.04,tutorial tutorial daily review awesome make video awesome video make how make vlog,Channel 38,9,2023-04-06T00:00:00.000Z,,274306,34356,892,1264,http://example.com,False,False,False
vid_494,23.08.10,daily new awesome new vlog make daily to make make vlog how,Channel 6,10,2023-09-14T00:00:00.000Z,how|best|tutorial|review|to|to,875290,17273,952,3724,http://example.com,False,False,False
vid_495,23.23.11,review review vlog video,Channel 41,6,2023-11-21T00:00:00.000Z,review,598823,46884,230,2787,http://example.com,False,False,False
vid_496,23.17.01,vlog video new vlog daily vlog daily vlog video how best video,Channel 47,9,2023-01-04T00:00:00.000Z,video|how|how|how|make|video|make|best|review,401435,26158,783,2722,http://example.com,False,False,False
vid_497,23.11.02,tutorial how new,Channel 34,7,2023-01-16T00:00:00.000Z,tutorial|review|new|video|review|new|review|to|video,596152,31543,847,4223,http://example.com,False,False,False
vid_498,23.21.10,review video vlog video to how best new,Channel 36,7,2023-10-07T00:00:00.000Z,video|make|daily|tutorial|vlog|tutorial,659981,42618,494,2550,http://example.com,False,False,False
vid_499,23.29.12,daily to video new video daily make,Channel 37,8,2023-12-02T00:00:00.000Z,to|best,119371,12941,37,2949,http://example.com,True,False,False
